"Step","Group: ANDMask - test_error","Group: ANDMask - test_error__MIN","Group: ANDMask - test_error__MAX","Group: IGA - test_error","Group: IGA - test_error__MIN","Group: IGA - test_error__MAX","Group: IB-IRM - test_error","Group: IB-IRM - test_error__MIN","Group: IB-IRM - test_error__MAX","Group: IRMv1 - test_error","Group: IRMv1 - test_error__MIN","Group: IRMv1 - test_error__MAX","Group: ERM - test_error","Group: ERM - test_error__MIN","Group: ERM - test_error__MAX"
"1197","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4432266692320505","0.4389333327611287","0.4478333294391632","0.0014466666500084103","0.0010666666591229539","0.001699999983732899"
"1198","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4431466678778331","0.4388333360354106","0.4477666715780894","0.0014466666500084103","0.0010666666591229539","0.001699999983732899"
"1199","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4430666665236155","0.43870000044504803","0.447733332713445","0.0014466666500084103","0.0010666666591229539","0.001699999983732899"
"1200","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4430066665013631","0.43860000371932983","0.44770000378290814","0.0014399999869056045","0.0010666666591229539","0.001699999983732899"
"1201","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4429199993610382","0.43843333919843036","0.44766666491826373","0.0014199999898361665","0.0010666666591229539","0.001699999983732899"
"1202","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44284666577974957","0.4383666714032491","0.4475666582584381","0.0014066666558695338","0.0010666666591229539","0.0016666666294137638"
"1203","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44278666377067566","0.438266654809316","0.4475333293279012","0.0014066666558695338","0.0010666666591229539","0.0016666666294137638"
"1204","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4427266657352448","0.43816666801770526","0.4475000003973643","0.001393333337424944","0.0010666666591229539","0.0016333333527048428"
"1205","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4426733314990997","0.43806666135787964","0.44743333260218304","0.0013800000034583113","0.0010666666591229539","0.0016333333527048428"
"1206","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44264666636784866","0.4380333324273427","0.44743333260218304","0.001360000006388873","0.0010666666591229539","0.0015666666828716795"
"1207","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4425333340962728","0.437800000111262","0.44743333260218304","0.0013533333355250459","0.0010666666591229539","0.0015666666440665722"
"1208","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4424666682879129","0.43769999345143634","0.4474000036716461","0.0013333333345750967","0.001033333324206372","0.0015333333285525441"
"1209","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4423866669336955","0.4375999967257182","0.44736666480700177","0.0013066666588808099","0.001033333324206372","0.0015333333285525441"
"1210","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44233333468437197","0.43753333886464435","0.44736666480700177","0.0012933333326751986","0.001033333324206372","0.0015333333285525441"
"1211","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4422933379809062","0.4375000099341075","0.44733333587646484","0.0012799999987085661","0.001033333324206372","0.001500000013038516"
"1212","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4422266662120819","0.4375000099341075","0.4472333292166392","0.001246666667672495","0.001000000008692344","0.0014333333432053526"
"1213","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44214666883150733","0.4374000132083893","0.44716667135556537","0.0012333333414668837","0.000966666693178316","0.0014333333432053526"
"1214","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44203333258628846","0.437199999888738","0.447133332490921","0.0012333333414668837","0.000966666693178316","0.0014333333432053526"
"1215","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4419666667779286","0.43699999650319415","0.44709999362627667","0.0012333333414668837","0.000966666693178316","0.0014333333432053526"
"1216","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4419066647688548","0.43689998984336853","0.44709999362627667","0.001220000007500251","0.000966666693178316","0.0014333333432053526"
"1217","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4418199996153514","0.43666666746139526","0.44709999362627667","0.0012066666812946397","0.000966666693178316","0.0014333333432053526"
"1218","","","","0.4517333348592122","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4417666653792064","0.43663333853085834","0.44709999362627667","0.0011933333473280073","0.0009333333388591806","0.0014333333432053526"
"1219","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4416866660118103","0.43656667073567706","0.4470333258310954","0.0011933333473280073","0.0009333333388591806","0.0014333333432053526"
"1220","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4416200002034506","0.43649999300638836","0.4469000001748403","0.001180000021122396","0.0009333333388591806","0.0013666667121772964"
"1221","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44153333703676856","0.43636666735013324","0.4467666745185852","0.001180000021122396","0.0009333333388591806","0.0013666667121772964"
"1222","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4414733330408732","0.43629999955495197","0.44669999678929645","0.001180000021122396","0.0009333333388591806","0.0013666667121772964"
"1223","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44139333367347716","0.4361666738986969","0.4466666678587596","0.0011666666949167847","0.0009333333388591806","0.0013666667121772964"
"1224","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4413266678651174","0.4360666771729787","0.4466333289941152","0.001146666690086325","0.0008666666690260172","0.0013666667121772964"
"1225","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44128666520118714","0.4359666705131531","0.4466000000635783","0.0011333333483586707","0.0008666666690260172","0.0013333333578581612"
"1226","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4411999980608622","0.4358666737874349","0.44653333226839703","0.0011266666774948438","0.0008666666690260172","0.0013333333578581612"
"1227","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44113333225250245","0.43570000926653546","0.4464999934037526","0.0011266666774948438","0.0008666666690260172","0.0013333333578581612"
"1228","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4410199960072836","0.43559999267260235","0.44646666447321576","0.0011266666774948438","0.0008666666690260172","0.0013333333578581612"
"1229","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44092666308085127","0.4354333281517029","0.4463999966780345","0.0011266666774948438","0.0008666666690260172","0.0013333333578581612"
"1230","","","","0.4517266670862834","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44083333015441895","0.4353000024954478","0.4463666578133901","0.001113333343528211","0.0008666666690260172","0.0013333333578581612"
"1231","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.440746666987737","0.43523332476615906","0.4462999999523163","0.0011066666804254055","0.0008666666690260172","0.0013333333578581612"
"1232","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4406599998474121","0.43506667017936707","0.44626666108767193","0.0010666666785255077","0.0008333333341094354","0.0013000000423441331"
"1233","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44061333537101743","0.43506667017936707","0.446233332157135","0.0010666666785255077","0.0008333333341094354","0.0013000000423441331"
"1234","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44053333401679995","0.4349333345890045","0.44616666436195374","0.0010666666785255077","0.0008333333341094354","0.0013000000423441331"
"1235","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44050000309944154","0.4348666767279307","0.44616666436195374","0.0010666666785255077","0.0008333333341094354","0.0013000000423441331"
"1236","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44040666818618773","0.43470000227292377","0.44606666763623554","0.0010666666785255077","0.0008333333341094354","0.0013000000423441331"
"1237","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4403066674868266","0.4346333344777425","0.44583333532015484","0.0010666666785255077","0.0008333333341094354","0.0013000000423441331"
"1238","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4402466654777527","0.4345666666825612","0.44576666752497357","0.0010533333484393855","0.0007999999991928538","0.0013000000423441331"
"1239","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44019333124160764","0.4344666600227356","0.4456999997297923","0.0010533333484393855","0.0007999999991928538","0.0013000000423441331"
"1240","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.44011999567349747","0.4342999955018361","0.4456666608651479","0.0010333333436089256","0.0007999999991928538","0.0013000000423441331"
"1241","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4400066673755646","0.43416666984558105","0.4456000030040741","0.0010066666756756604","0.0007666666836788257","0.0013000000423441331"
"1242","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43994666536649063","0.4340333342552185","0.4456000030040741","0.0010066666756756604","0.0007666666836788257","0.0013000000423441331"
"1243","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4398533344268799","0.4338666598002116","0.4454333384831746","0.0010066666756756604","0.0007666666836788257","0.0013000000423441331"
"1244","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43975333372751874","0.4337333341439565","0.445333331823349","0.0010000000125728547","0.0007666666836788257","0.0013000000423441331"
"1245","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4396999994913736","0.43363332748413086","0.4452666640281677","0.0010000000125728547","0.0007666666836788257","0.0013000000423441331"
"1246","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43957999746004744","0.4335666596889496","0.44513333837191266","0.000986666678606222","0.0007666666836788257","0.0012666666880249977"
"1247","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4394799967606862","0.43336666623751324","0.4449666639169057","0.0009800000116229057","0.000733333348762244","0.0012666666880249977"
"1248","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4393800000349681","0.43326666951179504","0.4449000060558319","0.000966666677656273","0.000733333348762244","0.0012333333337058623"
"1249","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4392866651217143","0.4331333339214325","0.44486666719118756","0.0009600000067924461","0.000733333348762244","0.001199999979386727"
"1250","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4392333308855692","0.4330666661262512","0.44483332832654315","0.0009600000067924461","0.000733333348762244","0.001199999979386727"
"1251","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43914666771888733","0.432966669400533","0.4447999993960063","0.0009600000067924461","0.000733333348762244","0.001199999979386727"
"1252","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.439059998591741","0.4328666627407074","0.44466666380564374","0.0009466666728258133","0.000733333348762244","0.001166666663872699"
"1253","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4389666696389517","0.43273333708445233","0.44456666707992554","0.0009466666728258133","0.000733333348762244","0.001166666663872699"
"1254","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43888000051180526","0.43266666928927106","0.44449999928474426","0.0009466666728258133","0.000733333348762244","0.001166666663872699"
"1255","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43879999717076623","0.4325333336989085","0.444433331489563","0.0009466666728258133","0.000733333348762244","0.001166666663872699"
"1256","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.438700000445048","0.43236666917800903","0.44429999589920044","0.0009333333388591806","0.000733333348762244","0.001166666663872699"
"1257","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43861999909083044","0.43226667245229083","0.4442666669686635","0.0009333333388591806","0.000733333348762244","0.001166666663872699"
"1258","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4385133365790049","0.43220000465710956","0.44419999917348224","0.0009333333388591806","0.000733333348762244","0.001166666663872699"
"1259","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43843333522478745","0.43203333020210266","0.44416667024294537","0.0009266666679953536","0.000733333348762244","0.001166666663872699"
"1260","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43833333651224776","0.43193333347638446","0.4441000024477641","0.0009266666679953536","0.000733333348762244","0.001166666663872699"
"1261","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4382333318392435","0.4318000078201294","0.44396665692329407","0.0009266666679953536","0.000733333348762244","0.001166666663872699"
"1262","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4381999969482422","0.4316333333651225","0.44396665692329407","0.0009266666679953536","0.000733333348762244","0.001166666663872699"
"1263","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4381066660086314","0.4315666655699412","0.44386666019757587","0.0009200000010120372","0.000733333348762244","0.001166666663872699"
"1264","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43802666664123535","0.43149999777475995","0.4437999924023946","0.0009133333340287208","0.000733333348762244","0.001166666663872699"
"1265","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4379466672738393","0.43130000432332355","0.4437333246072133","0.0009066666670454046","0.000733333348762244","0.0011333333289561172"
"1266","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43785999814669285","0.43113332986831665","0.44366665681203205","0.0009066666670454046","0.000733333348762244","0.0011333333289561172"
"1267","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43779333432515466","0.4310000042120616","0.4436333278814952","0.0008999999961815774","0.000733333348762244","0.0011333333289561172"
"1268","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4377133309841156","0.4309333364168803","0.4436333278814952","0.0008999999961815774","0.000733333348762244","0.0011333333289561172"
"1269","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4376000026861827","0.4308333396911621","0.443533331155777","0.0008799999913511177","0.000733333348762244","0.001099999974636982"
"1270","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43751333355903627","0.4307333330313365","0.4434333344300588","0.0008666666554442296","0.0007000000041443855","0.001099999974636982"
"1271","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43743333419164027","0.4306333363056183","0.443366676568985","0.0008599999845804024","0.0006666666498252501","0.001099999974636982"
"1272","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43738666971524554","0.43059999744097394","0.4433000087738037","0.0008533333214775969","0.0006666666498252501","0.001099999974636982"
"1273","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4373066643873851","0.43050000071525574","0.44326666990915936","0.0008399999913914749","0.0006666666498252501","0.001033333324206372"
"1274","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43723333477973936","0.43043333292007446","0.4432000021139781","0.000826666661305353","0.0006333333343112221","0.0009999999892897904"
"1275","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4372000018755595","0.43040000398953754","0.4431666632493337","0.0008199999943220368","0.0006333333343112221","0.0009999999892897904"
"1276","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43710666497548417","0.4302999973297119","0.44313332438468933","0.0008199999943220368","0.0006333333343112221","0.0009999999892897904"
"1277","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4370600004990896","0.4302333394686381","0.44313332438468933","0.0008066666642359147","0.0006333333343112221","0.0009666666737757623"
"1278","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4369999984900157","0.4300999939441681","0.44313332438468933","0.0008066666642359147","0.0006333333343112221","0.0009666666737757623"
"1279","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.436926664908727","0.4299999972184499","0.44313332438468933","0.0007999999972525984","0.0006333333343112221","0.0009333333388591806"
"1280","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43682666420936583","0.42986666162808734","0.44299999872843426","0.0007933333283290267","0.0006333333343112221","0.000899999994241322"
"1281","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43674666682879126","0.4296999971071879","0.44290000200271606","0.0007866666613457103","0.0005999999993946403","0.000899999994241322"
"1282","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43663333654403685","0.4295666615168254","0.442766676346461","0.0007866666613457103","0.0005999999993946403","0.000899999994241322"
"1283","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43656000296274816","0.42953333258628845","0.4426666696866353","0.0007866666613457103","0.0005999999993946403","0.000899999994241322"
"1284","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43647333383560183","0.4293999969959259","0.4425666729609172","0.0007799999904818833","0.0005999999993946403","0.0008666666690260172"
"1285","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4364000042279562","0.42926667133967084","0.4425000051657359","0.0007799999904818833","0.0005999999993946403","0.0008666666690260172"
"1286","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43627333641052246","0.42900001009305316","0.44236666957537335","0.0007733333273790777","0.0005999999993946403","0.0008666666399221867"
"1287","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4361999988555908","0.4287999967734019","0.4423000017801921","0.0007733333273790777","0.0005999999993946403","0.0008666666399221867"
"1288","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4361533323923747","0.428766667842865","0.4422333339850108","0.0007733333273790777","0.0005999999993946403","0.0008666666399221867"
"1289","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43607333103815715","0.42863333225250244","0.4421666661898295","0.0007666666642762721","0.0005999999993946403","0.0008333333535119891"
"1290","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43597333033879604","0.42853333552678424","0.44209999839464825","0.000753333328369384","0.0005666666644780586","0.0008333333535119891"
"1291","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43592666784922285","0.4285000065962474","0.44206665953000385","0.000753333328369384","0.0005666666644780586","0.0008333333535119891"
"1292","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43581333160400393","0.4283333321412404","0.442033330599467","0.0007466666613860677","0.0005666666644780586","0.0008333333535119891"
"1293","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43574666380882265","0.42830000321070355","0.4419333338737488","0.0007399999905222406","0.0005666666644780586","0.0007999999991928538"
"1294","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4356600026289622","0.4282666742801666","0.4417666693528493","0.000733333327419435","0.0005666666644780586","0.0007999999991928538"
"1295","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43551333347956345","0.42800000309944153","0.44163333376248676","0.000733333327419435","0.0005666666644780586","0.0007999999991928538"
"1296","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.435399999221166","0.4277999997138977","0.44146666924158734","0.0007266666643166293","0.0005666666644780586","0.0007999999894915769"
"1297","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43531999985376996","0.42766666412353516","0.44146666924158734","0.0007266666643166293","0.0005666666644780586","0.0007999999894915769"
"1298","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43521333535512285","0.4274999996026357","0.44136667251586914","0.0007200000012138237","0.0005666666644780586","0.0007999999894915769"
"1299","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43506667216618855","0.42730000615119934","0.4413333435853322","0.0007133333381110182","0.0005666666644780586","0.0007666666836788257"
"1300","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43498000303904216","0.427266667286555","0.44130000472068787","0.0007066666672471911","0.0005666666644780586","0.0007666666836788257"
"1301","","","","0.45172000130017603","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4348466654618582","0.4269999961058299","0.4411666691303253","0.0007066666672471911","0.0005666666644780586","0.0007666666836788257"
"1302","","","","0.4517133355140686","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4347266674041748","0.4268333415190379","0.44110000133514404","0.0007066666672471911","0.0005666666644780586","0.0007666666836788257"
"1303","","","","0.4517133355140686","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4346266647179921","0.4267333348592122","0.440966655810674","0.0007066666672471911","0.0005666666644780586","0.0007666666836788257"
"1304","","","","0.4517133355140686","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43455333113670347","0.4266666571299235","0.44083333015441895","0.0007066666672471911","0.0005666666644780586","0.0007666666836788257"
"1305","","","","0.4517133355140686","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4344666639963786","0.4265666703383128","0.44076666235923767","0.0007066666672471911","0.0005666666644780586","0.0007666666836788257"
"1306","","","","0.4517133355140686","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.4343399981657664","0.426366666952769","0.4407000044981639","0.0007066666672471911","0.0005666666644780586","0.0007666666836788257"
"1307","","","","0.4517133355140686","0.448800007502238","0.45479999979337055","0.00006666666886303573","0","0.0003333333443151787","0.43421333432197573","0.42613333463668823","0.4406000077724457","0.0006866666682374975","0.0005333333295614769","0.0007666666836788257"
"1308","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.43410666783650714","0.4260333279768626","0.4405000110467275","0.0006800000012541812","0.0005333333295614769","0.0007666666836788257"
"1309","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.4340000033378601","0.42586666345596313","0.4403333365917206","0.0006733333381513755","0.0005333333295614769","0.0007666666836788257"
"1310","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.4339066644509633","0.4257666567961375","0.44029999772707623","0.0006733333381513755","0.0005333333295614769","0.0007666666836788257"
"1311","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.4338333308696747","0.42559999227523804","0.44019999106725055","0.0006600000061249983","0.0005333333295614769","0.0007333333390609672"
"1312","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.43372666239738467","0.4254999856154124","0.4401333232720693","0.0006600000061249983","0.0005333333295614769","0.0007333333390609672"
"1313","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.4336133301258087","0.42536666989326477","0.4399999976158142","0.0006600000061249983","0.0005333333295614769","0.0007333333390609672"
"1314","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.43342000047365825","0.42516666650772095","0.4398333430290222","0.0006600000061249983","0.0005333333295614769","0.0007333333390609672"
"1315","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.43332666754722593","0.4249666730562846","0.43980000416437787","0.0006600000061249983","0.0005333333295614769","0.0007333333390609672"
"1316","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.4331933319568634","0.4248333275318146","0.4396333297093709","0.0006600000061249983","0.0005333333295614769","0.0007333333390609672"
"1317","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.43309999704360963","0.4247666597366333","0.4393999973932902","0.0006600000061249983","0.0005333333295614769","0.0007333333390609672"
"1318","","","","0.4517066677411397","0.448800007502238","0.4547666609287262","0.00006666666886303573","0","0.0003333333443151787","0.43298666079839065","0.4246666630109151","0.439300000667572","0.0006600000061249983","0.0005333333295614769","0.0007333333390609672"
