"Name","_wandb","w_spu_norm"
"Group: ERM_0_network_init","","0.45826953649520874"
"Group: ERM_0_network_init","","0.5127555131912231"
"Group: ERM_0_network_init","","0.7619815468788147"
"Group: ERM_0_network_init","","0.757922887802124"
"Group: ERM_0_network_init","","0.7189100384712219"
"Group: ERM_0_network_init","","0.7609621286392212"
"Group: ERM_0_network_init","","0.47250741720199585"
"Group: ERM_0_network_init","","0.7460209727287292"
"Group: ERM_0_network_init","","0.747316300868988"
"Group: ERM_0_network_init","","0.6796519160270691"
"Group: ERM_0_network_init","","0.7606835961341858"
"Group: ERM_0_network_init","","0.6499795913696289"
"Group: ERM_0_network_init","","0.7128490805625916"
"Group: ERM_0_network_init","","0.7142564654350281"
"Group: ERM_0_network_init","","0.4340565502643585"
"Group: ERM_0_network_init","","0.7197132706642151"
"Group: ERM_0_network_init","","0.6998680233955383"
"Group: ERM_0_network_init","","0.7037554979324341"
"Group: ERM_0_network_init","","0.45351946353912354"
"Group: IGA_0_network_init","","0.2759970724582672"
"Group: IGA_0_network_init","","0.2761475741863251"
"Group: IGA_0_network_init","","0.27624472975730896"
"Group: IGA_0_network_init","","0.27550968527793884"
"Group: IGA_0_network_init","","0.27529850602149963"
"Group: IGA_0_network_init","","0.27622267603874207"
"Group: IGA_0_network_init","","0.2752723693847656"
"Group: IGA_0_network_init","","0.2761131227016449"
"Group: IGA_0_network_init","","0.2763022482395172"
"Group: IGA_0_network_init","","0.2756602466106415"
"Group: IGA_0_network_init","","0.27521663904190063"
"Group: IGA_0_network_init","","0.27567368745803833"
"Group: IGA_0_network_init","","0.27610909938812256"
"Group: IGA_0_network_init","","0.27613040804862976"
"Group: IGA_0_network_init","","0.2760299742221832"
"Group: IGA_0_network_init","","0.27565518021583557"
"Group: IGA_0_network_init","","0.27598434686660767"
"Group: IGA_0_network_init","","0.27618208527565"
"Group: IGA_0_network_init","","0.2763332724571228"
"Group: IGA_0_network_init","","0.27534499764442444"
"Group: IB-IRM_0_network_init","","0.008767219260334969"
"Group: IB-IRM_0_network_init","","0.007977563887834549"
"Group: IB-IRM_0_network_init","","0.015321440063416958"
"Group: IB-IRM_0_network_init","","0.010301146656274796"
"Group: IB-IRM_0_network_init","","0.0092257522046566"
"Group: IB-IRM_0_network_init","","0.009087339043617249"
"Group: IB-IRM_0_network_init","","0.006741584278643131"
"Group: IB-IRM_0_network_init","","0.016366029158234596"
"Group: IB-IRM_0_network_init","","0.006114879623055458"
"Group: IB-IRM_0_network_init","","0.007809868548065424"
"Group: IB-IRM_0_network_init","","0.011274115182459354"
"Group: IB-IRM_0_network_init","","0.009814579971134664"
"Group: IB-IRM_0_network_init","","0.014446085318922997"
"Group: IB-IRM_0_network_init","","0.02485383301973343"
"Group: IB-IRM_0_network_init","","0.027692480012774467"
"Group: IB-IRM_0_network_init","","0.022886423394083977"
"Group: IB-IRM_0_network_init","","0.01591680198907852"
"Group: IB-IRM_0_network_init","","0.0067099109292030334"
"Group: IB-IRM_0_network_init","","0.00832351204007864"
"Group: IB-IRM_0_network_init","","0.0146451685577631"
"Group: IRMv1_0_network_init","","0.7880063652992249"
"Group: IRMv1_0_network_init","","0.7282823920249939"
"Group: IRMv1_0_network_init","","0.7118781805038452"
"Group: IRMv1_0_network_init","","0.7449882626533508"
"Group: IRMv1_0_network_init","","0.7922176718711853"
"Group: IRMv1_0_network_init","","0.7256986498832703"
"Group: IRMv1_0_network_init","","4.3213419914245605"
"Group: IRMv1_0_network_init","","0.7124214768409729"
